,MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
4579,21310530,540000.0,85750,-110.844537,32.3254,0.17,3977.0,1994,3,2,2312.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,123
4580,21327397,555000.0,85749,-110.806224,32.264142,0.82,5648.2,2001,3,3,2939.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Ceramic Tile, Wood",42
4581,21801527,555000.0,85745,-111.044832,32.262987,2.8,7333.0,1990,4,4,4608.0,2,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Refrigerator, Water Purifier, Countertops: Corian, Oven: Double Wall Ovens",3,"Carpet, Mexican Tile",0
4582,21725939,550000.0,85749,-110.730514,32.265265,0.89,5132.64,1996,4,3,3300.0,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Almond, Countertops: travertine, Oven: double - electric",2,"Carpet, Ceramic Tile",37
4583,21832193,540000.0,85715,-110.864451,32.264286,0.59,6795.1,1976,4,3,3832.0,2,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: double",1,"Carpet, Ceramic Tile",58
4585,21906361,565000.0,85641,-110.801606,31.94961,1.39,6244.94,2006,4,3,3591.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless Steel",1,"Ceramic Tile, Laminate",59
4586,21906510,567500.0,85750,-110.854261,32.301533,0.24,4229.95,1990,3,2,2429.0,2,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Black, Countertops: granite, Microwave: yes, Oven: yes",1,Mexican Tile,154
4588,21814850,549999.0,85739,-110.859043,32.554477,0.28,5650.12,2015,2,3,2617.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless/Convection, Oven: Drop-in",1,"Carpet, Ceramic Tile",170
4589,21325545,520000.0,85718,-110.896016,32.330885,0.84,3935.73,1963,4,4,2992.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",0
4590,21404415,530000.0,85755,-110.986934,32.437403,0.54,4092.58,2006,3,3,2300.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",45
4591,21419226,560000.0,85739,-110.893009,32.529003,0.22,3861.44,2000,3,3,2624.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Ceramic Tile,148
4592,21520212,555000.0,85737,-110.971176,32.418689,2.13,5738.64,2005,5,3,3508.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Wood",23
4593,21627774,550000.0,85704,-110.98401,32.374595,3.28,5773.84,1975,4,3,2775.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
4594,21622803,535000.0,85755,-110.981562,32.456955,0.36,6939.64,2001,3,3,3427.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",220
4595,21219076,550000.0,85718,-110.958488,32.320915,0.64,4598.0,1987,5,3,3044.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",5
4596,21131100,552000.0,85658,-111.089498,32.464319,0.37,8981.89,2007,4,5,3972.0,3,"Dishwasher, Microwave, Oven",1,"Carpet, Natural Stone",115
4597,21302754,555000.0,85718,-110.898699,32.317349,0.54,5499.51,2002,3,3,3052.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",80
4598,21722718,550000.0,85658,-111.121949,32.465853,0.21,5629.74,2015,4,4,3032.0,3,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",49
4599,21722259,569900.0,85658,-111.122172,32.465819,0.21,5943.89,2015,4,3,2929.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless",0,Carpet,49
4600,21732170,559000.0,85641,-110.662665,32.092208,2.08,6179.23,2003,4,3,3079.0,2,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: granite",2,Ceramic Tile,67
4601,21809829,555000.0,85641,-110.663062,32.09339,2.06,6314.76,2005,3,3,2924.0,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Stainless",1,"Carpet, Ceramic Tile",65
4603,21809146,557000.0,85712,-110.885743,32.260132,0.26,988.47,2018,3,4,2485.0,2,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz, Microwave: Under counter, Oven: Electric range 36��",0,Concrete,0
4605,21900301,510000.0,85755,-110.93794,32.455804,0.17,3638.67,1994,2,3,2447.0,2,"Dishwasher, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Stainless",1,"Ceramic Tile, Laminate, Natural Stone",155
4606,21907419,550000.0,85614,-110.940929,31.878438,0.3,4916.06,2013,3,4,2564.0,2,"Pantry: Walk-In, Appliance Color: Stainless, Countertops: quartz, Oven: stainless",0,Ceramic Tile,213
4610,21311887,557000.0,85745,-111.06586,32.240943,1.57,6992.08,2006,4,4,3594.0,3,"Dishwasher, Garbage Disposal, Oven",1,"Carpet, Ceramic Tile, Wood",88
4611,21403017,536000.0,85750,-110.865058,32.277973,0.56,4528.14,1984,3,4,3121.0,2,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Ceramic Tile, Concrete",15
4612,21324890,525000.0,85737,-110.967045,32.412281,3.38,5714.0,1998,4,3,3297.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",0
4613,21400334,495000.0,85718,-110.876375,32.325839,0.97,4711.31,1980,3,2,2841.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",141
4614,21411531,545000.0,85750,-110.856225,32.288088,0.87,5344.98,1984,3,4,2971.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",68
4615,21402837,545000.0,85742,-111.080822,32.386294,3.31,3640.39,2002,3,3,2777.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,Ceramic Tile,70
4616,21411582,512500.0,85718,-110.952047,32.330328,0.81,4791.13,1985,4,3,3614.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",0
4617,21423781,535000.0,85739,-110.858866,32.544628,0.31,3906.24,2006,2,3,2651.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",149
4618,21500343,560000.0,85715,-110.862237,32.26314,0.73,5926.12,1970,3,3,3333.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",48
4619,21512120,552000.0,85750,-110.854508,32.288382,0.52,5939.84,1989,3,3,3052.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",125
4620,21502493,525000.0,85718,-110.941057,32.333584,0.94,5296.04,1993,4,3,3292.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Concrete",15
4621,21513745,560000.0,85730,-110.76621,32.172224,4.23,5933.44,2001,5,4,3867.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Concrete",16
4622,21514283,550000.0,85737,-111.006268,32.413739,0.55,4445.94,1999,3,3,3025.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete",17
4623,21508346,522000.0,85718,-110.895976,32.328485,0.86,4852.75,1977,3,3,3002.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Mexican Tile, Other",0
4624,21514366,527150.0,85750,-110.82352,32.274529,1.82,7269.04,1991,5,5,3991.0,4,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",0
4625,21532096,559000.0,85718,-110.887104,32.328061,0.81,5217.0,1974,3,2,3787.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",257
4626,21602710,569000.0,85749,-110.723684,32.244286,0.87,4897.0,1988,4,4,4133.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile",0
4627,21521465,525000.0,85718,-110.924317,32.321761,0.28,4848.03,2003,3,3,2653.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",183
4628,21605206,545000.0,85718,-110.883863,32.319076,0.83,3897.57,1978,3,4,2436.0,2,"Dishwasher, Garbage Disposal, Oven",1,"Carpet, Ceramic Tile",21
4629,21603489,528500.0,85737,-110.958601,32.41499,1.61,5324.31,1987,4,4,3007.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Other",0
4630,21625410,555000.0,85718,-110.896603,32.331043,0.82,4965.8,1971,3,3,2864.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",6
4631,21201707,550000.0,85750,-110.826648,32.31575,0.95,4028.0,1991,3,3,2758.0,2,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Natural Stone",0
4632,21217997,550000.0,85718,-110.933653,32.329485,1.01,4394.0,1993,4,3,2924.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
4633,21226279,550000.0,85750,-110.857463,32.31105,0.9,4078.52,1994,4,3,2816.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",40
4634,21307251,536000.0,85750,-110.865044,32.29558,0.77,4683.0,1993,4,4,3797.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile,30
4635,21314587,562500.0,85749,-110.704712,32.242066,3.4,5154.0,1984,4,3,3843.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood, Other",22
4636,21318984,567109.0,85737,-110.964597,32.404235,0.42,3485.0,2013,3,3,2700.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",75
4637,21706672,552000.0,85750,-110.87237,32.322947,0.83,6576.0,1990,5,3,4071.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Other",0
4638,21726531,569000.0,85742,-111.074849,32.387779,4.34,6652.92,2002,4,3,3140.0,3,"Dishwasher, Double Sink, Garbage Disposal, Island, Prep Sink, Appliance Color: Black",1,"Carpet, Mexican Tile",0
4639,21721688,532800.0,85637,-110.644308,31.668299,14.9,5098.71,1963,5,5,6427.0,0,"Compactor, Refrigerator",1,"Carpet, Ceramic Tile, Wood",0
4640,21817527,569000.0,85718,-110.89741,32.326631,1.0,5636.05,1977,4,4,2793.0,2,"Dishwasher, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Silestone, Microwave: ., Oven: .",2,"Carpet, Ceramic Tile",6.25
4641,21823899,550000.0,85623,-110.922016,32.585102,0.19,3154.32,2008,2,3,2297.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite, Microwave: GE, Oven: GE",1,"Carpet, Ceramic Tile",194.51
4644,21912651,557000.0,85715,-110.850396,32.252949,0.58,4971.45,1963,4,4,3155.0,0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Ceramic Tile",119.66
4647,21331910,568963.0,85658,-111.069398,32.434828,0.21,892.04,2013,4,3,2760.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,38
4648,21803815,563000.0,85658,-111.052352,32.434883,0.83,7429.9,2013,4,3,2868.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: GRANITE SLAB, Microwave: built in, Oven: WALL OVEN",1,Concrete,63.33
4649,21401424,495000.0,85742,-111.060928,32.394661,3.32,4929.16,1994,4,4,3897.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",17
4650,21816429,557000.0,85623,-110.926474,32.586511,0.21,3557.58,2013,3,4,2819.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: GE Profile, Oven: GE Profile",2,"Carpet, Ceramic Tile",194.51
4651,21827531,562000.0,85749,-110.727649,32.258795,0.94,5304.36,1997,4,3,3525.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Built in  Convection",1,"Carpet, Ceramic Tile, Natural Stone",8.33
4652,21611691,555000.0,85750,-110.853032,32.32219,0.14,5167.93,1999,3,3,2191.0,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",107
4653,21901846,555000.0,85750,-110.821745,32.302083,0.56,3773.68,1978,4,2,2559.0,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless",1,"Natural Stone, Wood",5
4655,21829834,537000.0,85718,-110.908785,32.325834,0.69,4929.25,1970,4,3,2656.0,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: ., Oven: .",1,Concrete,6.25
4656,21408647,567796.0,85749,-110.736693,32.288927,0.99,1287.0,2014,3,3,3051.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",75
4657,21826451,567608.0,85658,-111.106487,32.468775,0.29,1140.97,2018,3,4,2387.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Stainless, Countertops: UPG Granite, Microwave: Stainless, Oven: Built-In",0,"Ceramic Tile, Other: UPG Flooring",45
4658,21728991,550000.0,85737,-110.969236,32.409312,0.51,6193.5,2003,3,3,2507.0,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double/Convection",2,"Carpet, Concrete",50
4659,21704135,530000.0,85658,-111.068804,32.44745,0.28,4305.3,2007,2,2,2070.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",193
4660,21809970,550000.0,85737,-111.009574,32.420231,0.47,6731.96,2015,4,3,3575.0,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",0,"Ceramic Tile, Wood",83
4661,21815941,550000.0,85718,-110.889361,32.278672,0.67,5491.0,1976,4,4,4139.0,2,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: SS, Oven: Dacor",2,"Carpet, Ceramic Tile",3
4664,21716637,555411.0,85755,-110.984875,32.451048,0.26,900.22,2017,4,4,3679.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",134
4665,21403810,560000.0,85739,-110.861093,32.534377,0.2,3785.0,2003,3,4,2670.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",198
4666,21415102,565000.0,85755,-110.989464,32.45798,0.19,4575.26,2001,2,3,2549.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",92
4667,21400344,645400.0,85737,-110.965254,32.40817,0.38,2334.0,2014,3,3,2700.0,2,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",75
4668,21414149,550000.0,85658,-111.074224,32.4315,0.22,5238.02,2006,4,3,2680.0,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Ceramic Tile, Wood",37
4669,21424127,549750.0,85719,-110.954361,32.260253,0.23,3581.08,2008,3,3,2297.0,2,"Dishwasher, Garbage Disposal, Microwave, Oven",0,Concrete,0
4670,21423017,547500.0,85623,-110.924793,32.584389,0.28,2628.1,2011,3,3,2905.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",150
4671,21404009,540000.0,85614,-110.970465,31.837729,2.08,5077.95,2007,4,3,2944.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",83
4672,21432872,545000.0,85718,-110.89563,32.288857,1.0,4552.18,1981,4,3,2821.0,2,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25
4673,21315124,535000.0,85755,-110.979852,32.455813,0.45,6229.78,2002,3,3,3019.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",81
4674,21507627,565000.0,85750,-110.868461,32.322464,0.57,5038.0,1999,4,3,2607.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",45
4675,21422505,560000.0,85747,-110.733313,32.138784,1.61,2983.76,2006,5,4,4640.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
4676,21510774,546812.0,85755,-110.979114,32.435518,0.27,5132.56,2002,4,3,3263.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",25
4677,21507953,555000.0,85718,-110.940215,32.3318,1.1,4362.38,1983,3,3,3069.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",10
4678,21502026,545000.0,85755,-110.989607,32.453815,0.24,3991.08,2007,4,4,3076.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",53
4679,21505582,520000.0,85745,-111.074671,32.235121,0.89,4769.37,1995,3,3,2261.0,3,"Dishwasher, Microwave, Oven",2,"Carpet, Mexican Tile",0
4680,21526202,535000.0,85742,-111.024347,32.376686,1.04,4763.0,1993,4,4,3817.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",0
4681,21527958,537000.0,85739,-110.861406,32.546813,0.32,3515.18,2005,2,3,2578.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,158
4682,21610310,550000.0,85719,-110.941939,32.242981,0.48,2445.49,1954,3,3,2169.0,0,"Dishwasher, Refrigerator, Microwave, Oven",1,Ceramic Tile,0
4683,21607742,560000.0,85718,-110.93658,32.314345,1.08,3568.2,1961,4,4,2743.0,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone",5
4684,21611094,565000.0,85711,-110.902102,32.230035,0.8,5010.0,1977,5,4,4103.0,6,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Ceramic Tile, Concrete",0
4685,21616660,535000.0,85749,-110.787663,32.260832,4.17,5471.22,1986,3,3,3228.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Other,0
4686,21624894,535000.0,85749,-110.729206,32.261055,1.0,4618.69,1996,4,3,3324.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Natural Stone",8
4687,21627717,560000.0,85749,-110.794005,32.253351,0.59,5947.0,1998,5,4,3672.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Wood,149
4688,21527684,550000.0,85739,-110.861405,32.546512,0.32,4117.1,2005,3,4,2928.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",165
4689,21533331,510000.0,85646,-111.092026,31.582541,7.0,4235.3,1995,3,3,3256.0,2,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",70
4690,21701604,545000.0,85750,-110.873542,32.277189,0.44,5073.12,1991,4,3,3341.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete, Other",14
4691,21703212,560000.0,85718,-110.947516,32.309345,0.77,6309.58,1987,4,3,3134.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile",5
4692,21204384,552500.0,85750,-110.840136,32.283039,1.61,3792.96,1985,3,2,2348.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone, Other",0
4693,21126261,555000.0,85737,-110.968239,32.405966,0.38,5401.73,2006,4,3,3420.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete",50
4694,21201685,532000.0,85749,-110.74369,32.251775,0.83,4780.0,2006,5,5,3739.0,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,Concrete,50
4695,21218525,525000.0,85716,-110.925612,32.228009,0.62,6495.64,1962,4,3,3949.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",0
4696,21213752,490000.0,85658,-111.075867,32.455967,0.23,3080.69,2002,3,2,2020.0,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",166
4697,21706468,535000.0,85739,-110.859221,32.550382,0.48,5184.0,2006,3,4,3651.0,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,165
4698,21224230,560000.0,85749,-110.775232,32.277922,3.1,10180.0,2007,4,4,5621.0,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood",0
4699,21318726,552500.0,85750,-110.816836,32.289055,1.04,6579.91,1990,4,3,3543.0,2,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Mexican Tile",65
